Division,Hospital,MeasureGroup,Measure,Month,MonthNumber,FiscalYear,Actual,Goal,GoalLabel,MeasureGroupOrder,MeasureFormat,MeasureOrder
Arizona,AGH MESA LLC,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,0.00,0.00,Budget,6,Number,17144
Arizona,AGH MESA LLC,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,3703.54,311.09,Budget,6,Number,17145
Arizona,AGH MESA LLC,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,4688.61,1146.33,Budget,6,Number,17146
Arizona,AGH MESA LLC,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,1101.33,929.10,Budget,6,Number,17147
Arizona,AGH MESA LLC,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,-245.89,290.80,Budget,6,Number,17148
Arizona,AGH MESA LLC,Expense,Pharmacy Cost/Adjusted Admission,Jan,7,FY19,1232.72,930.65,Budget,6,Number,17149
Arizona,AGH MESA LLC,Expense,Pharmacy Cost/Adjusted Admission,Jan,7,FY19,1158.43,292.93,Budget,6,Number,17150
Arizona,AGH MESA LLC,Expense,Pharmacy Cost/Adjusted Admission,Feb,8,FY19,-462.77,297.34,Budget,6,Number,17151
Arizona,AGH MESA LLC,Expense,Pharmacy Cost/Adjusted Admission,Feb,8,FY19,1362.05,944.66,Budget,6,Number,17152
Arizona,AGH MESA LLC,Expense,Pharmacy Cost/Adjusted Admission,Mar,9,FY19,503.86,285.56,Budget,6,Number,17153
Arizona,AGH MESA LLC,Expense,Pharmacy Cost/Adjusted Admission,Mar,9,FY19,1330.59,915.71,Budget,6,Number,17154
Arizona,AGH MESA LLC,Expense,Total Comp per Adjusted Admission,Jul,1,FY19,0.00,0.00,Budget,6,Number,17155
Arizona,AGH MESA LLC,Expense,Total Comp per Adjusted Admission,Aug,2,FY19,0.00,0.00,Budget,6,Number,17156
Arizona,AGH MESA LLC,Expense,Total Comp per Adjusted Admission,Sep,3,FY19,0.00,0.00,Budget,6,Number,17157
Arizona,AGH MESA LLC,Expense,Total Comp per Adjusted Admission,Oct,4,FY19,0.00,0.00,Budget,6,Number,17158
Arizona,AGH MESA LLC,Expense,Total Comp per Adjusted Admission,Nov,5,FY19,5484.84,9933.00,Budget,6,Number,17159
Arizona,AGH MESA LLC,Expense,Total Comp per Adjusted Admission,Dec,6,FY19,5413.93,6349.38,Budget,6,Number,17160
Arizona,AGH MESA LLC,Expense,Total Comp per Adjusted Admission,Jan,7,FY19,5059.14,2753.41,Budget,6,Number,17161
Arizona,AGH MESA LLC,Expense,Total Comp per Adjusted Admission,Feb,8,FY19,5009.37,1837.89,Budget,6,Number,17162
Arizona,AGH MESA LLC,Expense,Total Comp per Adjusted Admission,Mar,9,FY19,5414.64,1782.86,Budget,6,Number,17163
Arizona,AGH MESA LLC,Population,Observation Equivelant Days,Jul,1,FY19,0.00,0.00,Budget,7,Number,17164
Arizona,AGH MESA LLC,Population,Observation Equivelant Days,Aug,2,FY19,0.00,0.00,Budget,7,Number,17165
Arizona,AGH MESA LLC,Population,Observation Equivelant Days,Sep,3,FY19,0.00,0.00,Budget,7,Number,17166
Arizona,AGH MESA LLC,Population,Observation Equivelant Days,Oct,4,FY19,0.00,0.00,Budget,7,Number,17167
Arizona,AGH MESA LLC,Population,Observation Equivelant Days,Nov,5,FY19,4688.61,1146.33,Budget,7,Number,17168
Arizona,AGH MESA LLC,Population,Observation Equivelant Days,Dec,6,FY19,1101.33,929.10,Budget,7,Number,17169
Arizona,AGH MESA LLC,Population,Observation Equivelant Days,Jan,7,FY19,1232.72,930.65,Budget,7,Number,17170
Arizona,AGH MESA LLC,Population,Observation Equivelant Days,Feb,8,FY19,1362.05,944.66,Budget,7,Number,17171
Arizona,AGH MESA LLC,Population,Observation Equivelant Days,Mar,9,FY19,1330.59,915.71,Budget,7,Number,17172
Arizona,CHANDLER REGIONAL MEDICAL CTR,Employee,Turnover Rate,Jul,1,FY19,0.00,0.00,Goal,1,Dollar,17173
Arizona,CHANDLER REGIONAL MEDICAL CTR,Employee,Turnover Rate,Aug,2,FY19,0.00,0.00,Goal,1,Dollar,17174
Arizona,CHANDLER REGIONAL MEDICAL CTR,Employee,Turnover Rate,Sep,3,FY19,0.00,0.00,Goal,1,Dollar,17175
Arizona,CHANDLER REGIONAL MEDICAL CTR,Employee,Turnover Rate,Oct,4,FY19,0.00,0.00,Goal,1,Dollar,17176
Arizona,CHANDLER REGIONAL MEDICAL CTR,Employee,Turnover Rate,Nov,5,FY19,0.00,0.00,Goal,1,Dollar,17177
Arizona,CHANDLER REGIONAL MEDICAL CTR,Employee,Turnover Rate,Dec,6,FY19,0.00,0.00,Goal,1,Dollar,17178
Arizona,CHANDLER REGIONAL MEDICAL CTR,Employee,Turnover Rate,Jan,7,FY19,0.00,0.00,Goal,1,Dollar,17179
Arizona,CHANDLER REGIONAL MEDICAL CTR,Employee,Turnover Rate,Feb,8,FY19,0.00,0.00,Goal,1,Dollar,17180
Arizona,CHANDLER REGIONAL MEDICAL CTR,Employee,Turnover Rate,Mar,9,FY19,0.00,0.00,Goal,1,Dollar,17181
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Patient Experience,Jul,1,FY19,0.00,0.00,Goal,2,Number,17182
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Patient Experience,Aug,2,FY19,0.00,0.00,Goal,2,Number,17183
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Patient Experience,Sep,3,FY19,0.00,0.00,Goal,2,Number,17184
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Patient Experience,Oct,4,FY19,0.00,0.00,Goal,2,Number,17185
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Patient Experience,Nov,5,FY19,0.00,0.00,Goal,2,Number,17186
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Patient Experience,Dec,6,FY19,0.00,0.00,Goal,2,Number,17187
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Patient Experience,Jan,7,FY19,0.00,0.00,Goal,2,Number,17188
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Patient Experience,Feb,8,FY19,0.00,0.00,Goal,2,Number,17189
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Patient Experience,Mar,9,FY19,0.00,0.00,Goal,2,Number,17190
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Quality,Jul,1,FY19,0.00,0.00,Goal,2,Number,17191
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Quality,Aug,2,FY19,0.00,0.00,Goal,2,Number,17192
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Quality,Sep,3,FY19,0.00,0.00,Goal,2,Number,17193
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Quality,Oct,4,FY19,0.00,0.00,Goal,2,Number,17194
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Quality,Nov,5,FY19,0.00,0.00,Goal,2,Number,17195
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Quality,Dec,6,FY19,0.00,0.00,Goal,2,Number,17196
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Quality,Jan,7,FY19,0.00,0.00,Goal,2,Number,17197
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Quality,Feb,8,FY19,0.00,0.00,Goal,2,Number,17198
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Quality,Mar,9,FY19,0.00,0.00,Goal,2,Number,17199
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Safety,Jul,1,FY19,0.00,0.00,Goal,2,Number,17200
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Safety,Aug,2,FY19,0.00,0.00,Goal,2,Number,17201
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Safety,Sep,3,FY19,0.00,0.00,Goal,2,Number,17202
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Safety,Oct,4,FY19,0.00,0.00,Goal,2,Number,17203
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Safety,Nov,5,FY19,0.00,0.00,Goal,2,Number,17204
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Safety,Dec,6,FY19,0.00,0.00,Goal,2,Number,17205
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Safety,Jan,7,FY19,0.00,0.00,Goal,2,Number,17206
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Safety,Feb,8,FY19,0.00,0.00,Goal,2,Number,17207
Arizona,CHANDLER REGIONAL MEDICAL CTR,"Quality, Safety, Experience",Safety,Mar,9,FY19,0.00,0.00,Goal,2,Number,17208
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA,Jul,1,FY19,2491678.53,4662811.18,Budget,3,Dollar,17209
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA,Aug,2,FY19,6666634.33,6516630.27,Budget,3,Dollar,17210
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA,Sep,3,FY19,4691077.42,6022688.84,Budget,3,Dollar,17211
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA,Oct,4,FY19,8145595.10,6149165.59,Budget,3,Dollar,17212
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA,Nov,5,FY19,4847110.27,6857476.54,Budget,3,Dollar,17213
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA,Dec,6,FY19,7968360.59,6887222.40,Budget,3,Dollar,17214
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA,Jan,7,FY19,8698516.07,7715457.22,Budget,3,Dollar,17215
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA,Feb,8,FY19,6488287.42,5962652.28,Budget,3,Dollar,17216
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA,Mar,9,FY19,7131823.74,7670222.43,Budget,3,Dollar,17217
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA Margin,Jul,1,FY19,6.20,10.56,Budget,3,Percent,17218
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA Margin,Aug,2,FY19,14.55,14.14,Budget,3,Percent,17219
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA Margin,Sep,3,FY19,11.01,13.19,Budget,3,Percent,17220
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA Margin,Oct,4,FY19,16.59,13.08,Budget,3,Percent,17221
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA Margin,Nov,5,FY19,10.55,14.41,Budget,3,Percent,17222
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA Margin,Dec,6,FY19,16.44,14.16,Budget,3,Percent,17223
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA Margin,Jan,7,FY19,17.31,15.70,Budget,3,Percent,17224
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA Margin,Feb,8,FY19,14.38,13.22,Budget,3,Percent,17225
Arizona,CHANDLER REGIONAL MEDICAL CTR,Earnings,Operating EBIDA Margin,Mar,9,FY19,14.47,15.52,Budget,3,Percent,17226
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Adjusted Admissions,Jul,1,FY19,3470.08,3373.84,Budget,4,Number,17227
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Adjusted Admissions,Aug,2,FY19,3593.88,3550.99,Budget,4,Number,17228
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Adjusted Admissions,Sep,3,FY19,3400.18,3504.87,Budget,4,Number,17229
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Adjusted Admissions,Oct,4,FY19,3417.84,3575.47,Budget,4,Number,17230
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Adjusted Admissions,Nov,5,FY19,3388.78,3649.51,Budget,4,Number,17231
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Adjusted Admissions,Dec,6,FY19,3619.87,3743.13,Budget,4,Number,17232
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Adjusted Admissions,Jan,7,FY19,3722.62,3764.32,Budget,4,Number,17233
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Adjusted Admissions,Feb,8,FY19,3332.49,3398.25,Budget,4,Number,17234
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Adjusted Admissions,Mar,9,FY19,3864.70,3744.24,Budget,4,Number,17235
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Acute Admissions,Jul,1,FY19,2064.00,2105.00,Budget,4,Number,17236
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Acute Admissions,Aug,2,FY19,2058.00,2200.00,Budget,4,Number,17237
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Acute Admissions,Sep,3,FY19,2014.00,2180.00,Budget,4,Number,17238
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Acute Admissions,Oct,4,FY19,2064.00,2240.00,Budget,4,Number,17239
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Acute Admissions,Nov,5,FY19,2035.00,2277.00,Budget,4,Number,17240
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Acute Admissions,Dec,6,FY19,2185.00,2320.00,Budget,4,Number,17241
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Acute Admissions,Jan,7,FY19,2297.00,2350.00,Budget,4,Number,17242
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Acute Admissions,Feb,8,FY19,2014.00,2120.00,Budget,4,Number,17243
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Acute Admissions,Mar,9,FY19,2343.00,2330.00,Budget,4,Number,17244
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Surgeries,Jul,1,FY19,442.00,539.00,Budget,4,Number,17245
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Surgeries,Aug,2,FY19,501.00,517.00,Budget,4,Number,17246
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Surgeries,Sep,3,FY19,462.00,554.00,Budget,4,Number,17247
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Surgeries,Oct,4,FY19,506.00,601.00,Budget,4,Number,17248
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Surgeries,Nov,5,FY19,506.00,573.00,Budget,4,Number,17249
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Surgeries,Dec,6,FY19,479.00,554.00,Budget,4,Number,17250
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Surgeries,Jan,7,FY19,484.00,538.00,Budget,4,Number,17251
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Surgeries,Feb,8,FY19,420.00,555.00,Budget,4,Number,17252
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,IP Surgeries,Mar,9,FY19,450.00,556.00,Budget,4,Number,17253
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,OP Surgeries,Jul,1,FY19,635.00,573.00,Budget,4,Number,17254
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,OP Surgeries,Aug,2,FY19,780.00,650.00,Budget,4,Number,17255
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,OP Surgeries,Sep,3,FY19,669.00,624.00,Budget,4,Number,17256
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,OP Surgeries,Oct,4,FY19,675.00,610.00,Budget,4,Number,17257
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,OP Surgeries,Nov,5,FY19,695.00,624.00,Budget,4,Number,17258
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,OP Surgeries,Dec,6,FY19,744.00,697.00,Budget,4,Number,17259
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,OP Surgeries,Jan,7,FY19,623.00,571.00,Budget,4,Number,17260
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,OP Surgeries,Feb,8,FY19,608.00,550.00,Budget,4,Number,17261
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,OP Surgeries,Mar,9,FY19,577.00,600.00,Budget,4,Number,17262
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Total ED Visits,Jul,1,FY19,14205.00,14545.00,Budget,4,Number,17263
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Total ED Visits,Aug,2,FY19,15412.00,14955.00,Budget,4,Number,17264
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Total ED Visits,Sep,3,FY19,14331.00,15364.00,Budget,4,Number,17265
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Total ED Visits,Oct,4,FY19,15419.00,15224.00,Budget,4,Number,17266
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Total ED Visits,Nov,5,FY19,15307.00,15402.00,Budget,4,Number,17267
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Total ED Visits,Dec,6,FY19,16298.00,15669.00,Budget,4,Number,17268
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Total ED Visits,Jan,7,FY19,16531.00,16150.00,Budget,4,Number,17269
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Total ED Visits,Feb,8,FY19,15959.00,15599.00,Budget,4,Number,17270
Arizona,CHANDLER REGIONAL MEDICAL CTR,Growth,Total ED Visits,Mar,9,FY19,17399.00,17087.00,Budget,4,Number,17271
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue Yield,Jul,1,FY19,14.94,16.29,Budget,5,Percent,17272
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue Yield,Aug,2,FY19,15.99,16.43,Budget,5,Percent,17273
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue Yield,Sep,3,FY19,15.89,16.39,Budget,5,Percent,17274
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue Yield,Oct,4,FY19,16.56,16.34,Budget,5,Percent,17275
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue Yield,Nov,5,FY19,16.53,16.51,Budget,5,Percent,17276
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue Yield,Dec,6,FY19,16.65,16.47,Budget,5,Percent,17277
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue Yield,Jan,7,FY19,16.07,16.55,Budget,5,Percent,17278
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue Yield,Feb,8,FY19,15.94,16.52,Budget,5,Percent,17279
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue Yield,Mar,9,FY19,15.98,16.57,Budget,5,Percent,17280
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue/AA,Jul,1,FY19,11479.37,12961.54,Budget,5,Number,17281
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue/AA,Aug,2,FY19,12641.53,12861.16,Budget,5,Number,17282
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue/AA,Sep,3,FY19,12416.02,12901.12,Budget,5,Number,17283
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue/AA,Oct,4,FY19,14262.14,13032.58,Budget,5,Number,17284
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue/AA,Nov,5,FY19,13453.36,12919.75,Budget,5,Number,17285
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue/AA,Dec,6,FY19,13304.41,12876.99,Budget,5,Number,17286
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue/AA,Jan,7,FY19,13374.02,12940.52,Budget,5,Number,17287
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue/AA,Feb,8,FY19,13393.62,13147.21,Budget,5,Number,17288
Arizona,CHANDLER REGIONAL MEDICAL CTR,Revenue,Net Patient Service Revenue/AA,Mar,9,FY19,12628.57,13081.41,Budget,5,Number,17289
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,FTEs per Adjusted Admission,Jul,1,FY19,0.59,0.62,Budget,6,Number,17290
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,FTEs per Adjusted Admission,Aug,2,FY19,0.58,0.58,Budget,6,Number,17291
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,FTEs per Adjusted Admission,Sep,3,FY19,0.62,0.61,Budget,6,Number,17292
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,FTEs per Adjusted Admission,Oct,4,FY19,0.61,0.59,Budget,6,Number,17293
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,FTEs per Adjusted Admission,Nov,5,FY19,0.62,0.59,Budget,6,Number,17294
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,FTEs per Adjusted Admission,Dec,6,FY19,0.57,0.58,Budget,6,Number,17295
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,FTEs per Adjusted Admission,Jan,7,FY19,0.59,0.58,Budget,6,Number,17296
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,FTEs per Adjusted Admission,Feb,8,FY19,0.66,0.64,Budget,6,Number,17297
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,FTEs per Adjusted Admission,Mar,9,FY19,0.58,0.58,Budget,6,Number,17298
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,2017.31,2181.73,Budget,6,Number,17299
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,424.56,452.21,Budget,6,Number,17300
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,2289.95,2142.30,Budget,6,Number,17301
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,420.82,431.95,Budget,6,Number,17302
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,356.76,437.32,Budget,6,Number,17303
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,1878.37,2181.81,Budget,6,Number,17304
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,2658.77,2217.43,Budget,6,Number,17305
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,474.47,450.63,Budget,6,Number,17306
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,2304.89,2164.82,Budget,6,Number,17307
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,431.45,438.40,Budget,6,Number,17308
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,2010.73,2160.92,Budget,6,Number,17309
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,382.36,443.41,Budget,6,Number,17310
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Jan,7,FY19,352.26,447.02,Budget,6,Number,17311
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Jan,7,FY19,2010.92,2096.37,Budget,6,Number,17312
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Feb,8,FY19,2165.64,2183.39,Budget,6,Number,17313
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Feb,8,FY19,323.50,448.49,Budget,6,Number,17314
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Mar,9,FY19,2189.67,2134.75,Budget,6,Number,17315
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Pharmacy Cost/Adjusted Admission,Mar,9,FY19,315.27,449.33,Budget,6,Number,17316
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Total Comp per Adjusted Admission,Jul,1,FY19,4853.73,5311.71,Budget,6,Number,17317
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Total Comp per Adjusted Admission,Aug,2,FY19,4706.76,4997.83,Budget,6,Number,17318
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Total Comp per Adjusted Admission,Sep,3,FY19,5129.89,5055.12,Budget,6,Number,17319
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Total Comp per Adjusted Admission,Oct,4,FY19,5000.48,5205.83,Budget,6,Number,17320
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Total Comp per Adjusted Admission,Nov,5,FY19,5532.02,5025.53,Budget,6,Number,17321
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Total Comp per Adjusted Admission,Dec,6,FY19,5042.52,5176.54,Budget,6,Number,17322
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Total Comp per Adjusted Admission,Jan,7,FY19,5418.61,5109.14,Budget,6,Number,17323
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Total Comp per Adjusted Admission,Feb,8,FY19,5283.55,5175.85,Budget,6,Number,17324
Arizona,CHANDLER REGIONAL MEDICAL CTR,Expense,Total Comp per Adjusted Admission,Mar,9,FY19,5218.32,5174.25,Budget,6,Number,17325
Arizona,CHANDLER REGIONAL MEDICAL CTR,Population,Observation Equivelant Days,Jul,1,FY19,2017.31,2181.73,Budget,7,Number,17326
Arizona,CHANDLER REGIONAL MEDICAL CTR,Population,Observation Equivelant Days,Aug,2,FY19,2289.95,2142.30,Budget,7,Number,17327
Arizona,CHANDLER REGIONAL MEDICAL CTR,Population,Observation Equivelant Days,Sep,3,FY19,1878.37,2181.81,Budget,7,Number,17328
Arizona,CHANDLER REGIONAL MEDICAL CTR,Population,Observation Equivelant Days,Oct,4,FY19,2658.77,2217.43,Budget,7,Number,17329
Arizona,CHANDLER REGIONAL MEDICAL CTR,Population,Observation Equivelant Days,Nov,5,FY19,2304.89,2164.82,Budget,7,Number,17330
Arizona,CHANDLER REGIONAL MEDICAL CTR,Population,Observation Equivelant Days,Dec,6,FY19,2010.73,2160.92,Budget,7,Number,17331
Arizona,CHANDLER REGIONAL MEDICAL CTR,Population,Observation Equivelant Days,Jan,7,FY19,2010.92,2096.37,Budget,7,Number,17332
