Division,Hospital,MeasureGroup,Measure,Month,MonthNumber,FiscalYear,Actual,Goal,GoalLabel,MeasureGroupOrder,MeasureFormat,MeasureOrder
Texas,Hospital 96,Growth,Total ED Visits,Sep,3,FY19,2192,2101,Budget,4,Number,18807
Texas,Hospital 96,Growth,Total ED Visits,Oct,4,FY19,4170,2110,Budget,4,Number,18808
Texas,Hospital 96,Growth,Total ED Visits,Nov,5,FY19,2178,1515,Budget,4,Number,18809
Texas,Hospital 96,Growth,Total ED Visits,Dec,6,FY19,1502,1567,Budget,4,Number,18810
Texas,Hospital 96,Revenue,Net Patient Service Revenue Yield,Jul,1,FY19,14.77,13.93,Budget,5,Percent,18811
Texas,Hospital 96,Revenue,Net Patient Service Revenue Yield,Aug,2,FY19,14.17,14.21,Budget,5,Percent,18812
Texas,Hospital 96,Revenue,Net Patient Service Revenue Yield,Sep,3,FY19,16.7,15.77,Budget,5,Percent,18813
Texas,Hospital 96,Revenue,Net Patient Service Revenue Yield,Oct,4,FY19,15.44,14.41,Budget,5,Percent,18814
Texas,Hospital 96,Revenue,Net Patient Service Revenue Yield,Nov,5,FY19,15.79,14.69,Budget,5,Percent,18815
Texas,Hospital 96,Revenue,Net Patient Service Revenue Yield,Dec,6,FY19,17.98,14.83,Budget,5,Percent,18816
Texas,Hospital 96,Revenue,Net Patient Service Revenue/AA,Jul,1,FY19,5820,5166,Budget,5,Number,18817
Texas,Hospital 96,Revenue,Net Patient Service Revenue/AA,Aug,2,FY19,5214,5157,Budget,5,Number,18818
Texas,Hospital 96,Revenue,Net Patient Service Revenue/AA,Sep,3,FY19,7716,5893,Budget,5,Number,18819
Texas,Hospital 96,Revenue,Net Patient Service Revenue/AA,Oct,4,FY19,5565,5216,Budget,5,Number,18816
Texas,Hospital 96,Revenue,Net Patient Service Revenue/AA,Nov,5,FY19,5444,5490,Budget,5,Number,18816
Texas,Hospital 96,Revenue,Net Patient Service Revenue/AA,Dec,6,FY19,6665,5543,Budget,5,Number,18816
Texas,Hospital 96,Expense,FTEs per Adjusted Admission,Jul,1,FY19,0.2,0.3,Budget,6,Number,18816
Texas,Hospital 96,Expense,FTEs per Adjusted Admission,Aug,2,FY19,0.2,0.3,Budget,6,Number,18817
Texas,Hospital 96,Expense,FTEs per Adjusted Admission,Sep,3,FY19,0.21,0.2,Budget,6,Number,18817
Texas,Hospital 96,Expense,FTEs per Adjusted Admission,Oct,4,FY19,0.2,0.3,Budget,6,Number,18817
Texas,Hospital 96,Expense,FTEs per Adjusted Admission,Nov,5,FY19,0.2,0.2,Budget,6,Number,18818
Texas,Hospital 96,Expense,FTEs per Adjusted Admission,Dec,6,FY19,0.21,0.2,Budget,6,Number,18819
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,-77,154,Budget,6,Number,18820
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,613,483,Budget,6,Number,18820
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,175,191,Budget,6,Number,18820
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,600,511,Budget,6,Number,18820
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,50,162,Budget,6,Number,18820
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,506,562,Budget,6,Number,18821
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,578,673,Budget,6,Number,18821
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,162,152,Budget,6,Number,18821
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,520,521,Budget,6,Number,18815
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,175,116,Budget,6,Number,18821
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,190,146,Budget,6,Number,18821
Texas,Hospital 96,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,496,496,Budget,6,Number,18821
Texas,Hospital 96,Expense,Registry (or OT?) Hrs as % of total hrs,Jul,1,FY19,TBD,TBD,Budget,6,Number,18841
Texas,Hospital 96,Expense,Registry (or OT?) Hrs as % of total hrs,Aug,2,FY19,TBD,TBD,Budget,6,Number,18842
Texas,Hospital 96,Expense,Registry (or OT?) Hrs as % of total hrs,Sep,3,FY19,TBD,TBD,Budget,6,Number,18843
Texas,Hospital 96,Expense,Registry (or OT?) Hrs as % of total hrs,Oct,4,FY19,TBD,TBD,Budget,6,Number,18844
Texas,Hospital 96,Expense,Registry (or OT?) Hrs as % of total hrs,Nov,5,FY19,TBD,TBD,Budget,6,Number,18845
Texas,Hospital 96,Expense,Registry (or OT?) Hrs as % of total hrs,Dec,6,FY19,TBD,TBD,Budget,6,Number,18846
Texas,Hospital 96,Expense,Total Comp per Adjusted Admission,Jul,1,FY19,1671,1785,Budget,6,Number,18815
Texas,Hospital 96,Expense,Total Comp per Adjusted Admission,Aug,2,FY19,1715,1621,Budget,6,Number,18848
Texas,Hospital 96,Expense,Total Comp per Adjusted Admission,Sep,3,FY19,1646,1902,Budget,6,Number,18849
Texas,Hospital 96,Expense,Total Comp per Adjusted Admission,Oct,4,FY19,1616,1862,Budget,6,Number,18850
Texas,Hospital 96,Expense,Total Comp per Adjusted Admission,Nov,5,FY19,1679,1913,Budget,6,Number,18851
Texas,Hospital 96,Expense,Total Comp per Adjusted Admission,Dec,6,FY19,1748,1991,Budget,6,Number,18852
Texas,Hospital 96,Population,# Attributed Lives,Jul,1,FY19,TBD,TBD,Budget,7,Number,18853
Texas,Hospital 96,Population,# Attributed Lives,Aug,2,FY19,TBD,TBD,Budget,7,Number,18854
Texas,Hospital 96,Population,# Attributed Lives,Sep,3,FY19,TBD,TBD,Budget,7,Number,18855
Texas,Hospital 96,Population,# Attributed Lives,Oct,4,FY19,TBD,TBD,Budget,7,Number,18856
Texas,Hospital 96,Population,# Attributed Lives,Nov,5,FY19,TBD,TBD,Budget,7,Number,18857
Texas,Hospital 96,Population,# Attributed Lives,Dec,6,FY19,TBD,TBD,Budget,7,Number,18858
Texas,Hospital 96,Population,# Capitated Lives,Jul,1,FY19,TBD,TBD,Budget,7,Number,18859
Texas,Hospital 96,Population,# Capitated Lives,Aug,2,FY19,TBD,TBD,Budget,7,Number,18860
Texas,Hospital 96,Population,# Capitated Lives,Sep,3,FY19,TBD,TBD,Budget,7,Number,18861
Texas,Hospital 96,Population,# Capitated Lives,Oct,4,FY19,TBD,TBD,Budget,7,Number,18862
Texas,Hospital 96,Population,# Capitated Lives,Nov,5,FY19,TBD,TBD,Budget,7,Number,18863
Texas,Hospital 96,Population,# Capitated Lives,Dec,6,FY19,TBD,TBD,Budget,7,Number,18864
Texas,Hospital 96,Population,% Readmission w/in 20 Days All Payer,Jul,1,FY19,TBD,TBD,Budget,7,Number,18865
Texas,Hospital 96,Population,% Readmission w/in 20 Days All Payer,Aug,2,FY19,TBD,TBD,Budget,7,Number,18866
Texas,Hospital 96,Population,% Readmission w/in 20 Days All Payer,Sep,3,FY19,TBD,TBD,Budget,7,Number,18867
Texas,Hospital 96,Population,% Readmission w/in 20 Days All Payer,Oct,4,FY19,TBD,TBD,Budget,7,Number,18868
Texas,Hospital 96,Population,% Readmission w/in 20 Days All Payer,Nov,5,FY19,TBD,TBD,Budget,7,Number,18869
Texas,Hospital 96,Population,% Readmission w/in 20 Days All Payer,Dec,6,FY19,TBD,TBD,Budget,7,Number,18870
Texas,Hospital 96,Population,All Payor CMI,Jul,1,FY19,490.78,419.16,Budget,7,Number,18871
Texas,Hospital 96,Population,All Payor CMI,Aug,2,FY19,445.62,421.45,Budget,7,Number,18872
Texas,Hospital 96,Population,All Payor CMI,Sep,3,FY19,211.16,458,Budget,7,Number,18873
Texas,Hospital 96,Population,All Payor CMI,Oct,4,FY19,543.2,410.65,Budget,7,Number,18874
Texas,Hospital 96,Population,All Payor CMI,Nov,5,FY19,485.16,210.61,Budget,7,Number,18875
Texas,Hospital 96,Population,All Payor CMI,Dec,6,FY19,446.15,218.3,Budget,7,Number,18876
Texas,Hospital 96,Population,"Average ""All Payer"" LOS",Jul,1,FY19,202.17,206.16,Budget,7,Number,18877
Texas,Hospital 96,Population,"Average ""All Payer"" LOS",Aug,2,FY19,203.95,206.16,Budget,7,Number,18878
Texas,Hospital 96,Population,"Average ""All Payer"" LOS",Sep,3,FY19,203.45,206.15,Budget,7,Number,18879
Texas,Hospital 96,Population,"Average ""All Payer"" LOS",Oct,4,FY19,174.78,206.16,Budget,7,Number,18880
Texas,Hospital 96,Population,"Average ""All Payer"" LOS",Nov,5,FY19,197.82,206.15,Budget,7,Number,18881
Texas,Hospital 96,Population,"Average ""All Payer"" LOS",Dec,6,FY19,205.16,206.15,Budget,7,Number,18882
Texas,Hospital 96,Population,BD/Charity $,Jul,1,FY19,1870868,1905515,Budget,7,Number,18883
Texas,Hospital 96,Population,BD/Charity $,Aug,2,FY19,1666611,1616421,Budget,7,Number,18884
Texas,Hospital 96,Population,BD/Charity $,Sep,3,FY19,1716921,1916458,Budget,7,Number,18885
Texas,Hospital 96,Population,BD/Charity $,Oct,4,FY19,1766583,1799621,Budget,7,Number,18886
Texas,Hospital 96,Population,BD/Charity $,Nov,5,FY19,1661521,1642067,Budget,7,Number,18887
Texas,Hospital 96,Population,BD/Charity $,Dec,6,FY19,1186815,1607853,Budget,7,Number,18888
Texas,Hospital 96,Population,BD/Charity %,Jul,1,FY19,69.71,70.61,Budget,7,Percent,18889
Texas,Hospital 96,Population,BD/Charity %,Aug,2,FY19,45.6,41.56,Budget,7,Percent,18890
Texas,Hospital 96,Population,BD/Charity %,Sep,3,FY19,48.21,59.5,Budget,7,Percent,18891
Texas,Hospital 96,Population,BD/Charity %,Oct,4,FY19,42.18,43.79,Budget,7,Percent,18892
Texas,Hospital 96,Population,BD/Charity %,Nov,5,FY19,55.17,55.96,Budget,7,Percent,18893
Texas,Hospital 96,Population,BD/Charity %,Dec,6,FY19,20.62,20.67,Budget,7,Percent,18894
Texas,Hospital 96,Population,Observation Equivelant Days,Jul,1,FY19,0,0,Budget,7,Number,18895
Texas,Hospital 96,Population,Observation Equivelant Days,Aug,2,FY19,0,0,Budget,7,Number,18896
Texas,Hospital 96,Population,Observation Equivelant Days,Sep,3,FY19,0,0,Budget,7,Number,18897
Texas,Hospital 96,Population,Observation Equivelant Days,Oct,4,FY19,0,0,Budget,7,Number,18898
Texas,Hospital 96,Population,Observation Equivelant Days,Nov,5,FY19,0,0,Budget,7,Number,18899
Texas,Hospital 96,Population,Observation Equivelant Days,Dec,6,FY19,0,0,Budget,7,Number,18900
Texas,Hospital 97,Employee,Turnover Rate,Jul,1,FY19,TBD,TBD,Goal,1,Percent,18901
Texas,Hospital 97,Employee,Turnover Rate,Aug,2,FY19,TBD,TBD,Goal,1,Percent,18902
Texas,Hospital 97,Employee,Turnover Rate,Sep,3,FY19,TBD,TBD,Goal,1,Percent,18903
Texas,Hospital 97,Employee,Turnover Rate,Oct,4,FY19,TBD,TBD,Goal,1,Percent,18904
Texas,Hospital 97,Employee,Turnover Rate,Nov,5,FY19,TBD,TBD,Goal,1,Percent,18905
Texas,Hospital 97,Employee,Turnover Rate,Dec,6,FY19,TBD,TBD,Goal,1,Percent,18906
Texas,Hospital 97,"Quality, Safety, Experience",Patient Experience,Jul,1,FY19,TBD,TBD,Goal,2,Number,18907
Texas,Hospital 97,"Quality, Safety, Experience",Patient Experience,Aug,2,FY19,TBD,TBD,Goal,2,Number,18908
Texas,Hospital 97,"Quality, Safety, Experience",Patient Experience,Sep,3,FY19,TBD,TBD,Goal,2,Number,18909
Texas,Hospital 97,"Quality, Safety, Experience",Patient Experience,Oct,4,FY19,TBD,TBD,Goal,2,Number,18910
Texas,Hospital 97,"Quality, Safety, Experience",Patient Experience,Nov,5,FY19,TBD,TBD,Goal,2,Number,18911
Texas,Hospital 97,"Quality, Safety, Experience",Patient Experience,Dec,6,FY19,TBD,TBD,Goal,2,Number,18912
Texas,Hospital 97,"Quality, Safety, Experience",Quality,Jul,1,FY19,TBD,TBD,Goal,2,Number,18913
Texas,Hospital 97,"Quality, Safety, Experience",Quality,Aug,2,FY19,TBD,TBD,Goal,2,Number,18914
Texas,Hospital 97,"Quality, Safety, Experience",Quality,Sep,3,FY19,TBD,TBD,Goal,2,Number,18915
Texas,Hospital 97,"Quality, Safety, Experience",Quality,Oct,4,FY19,TBD,TBD,Goal,2,Number,18916
Texas,Hospital 97,"Quality, Safety, Experience",Quality,Nov,5,FY19,TBD,TBD,Goal,2,Number,18917
Texas,Hospital 97,"Quality, Safety, Experience",Quality,Dec,6,FY19,TBD,TBD,Goal,2,Number,18918
Texas,Hospital 97,"Quality, Safety, Experience",Safety,Jul,1,FY19,TBD,TBD,Goal,2,Number,18919
Texas,Hospital 97,"Quality, Safety, Experience",Safety,Aug,2,FY19,TBD,TBD,Goal,2,Number,18916
Texas,Hospital 97,"Quality, Safety, Experience",Safety,Sep,3,FY19,TBD,TBD,Goal,2,Number,18916
Texas,Hospital 97,"Quality, Safety, Experience",Safety,Oct,4,FY19,TBD,TBD,Goal,2,Number,18916
Texas,Hospital 97,"Quality, Safety, Experience",Safety,Nov,5,FY19,TBD,TBD,Goal,2,Number,18916
Texas,Hospital 97,"Quality, Safety, Experience",Safety,Dec,6,FY19,TBD,TBD,Goal,2,Number,18917
Texas,Hospital 97,Earnings,Operating Costs,Jul,1,FY19,489485,1197900,Budget,3,Dollar,18917
Texas,Hospital 97,Earnings,Operating Costs,Aug,2,FY19,516753,1617204,Budget,3,Dollar,18917
Texas,Hospital 97,Earnings,Operating Costs,Sep,3,FY19,6070599,996115,Budget,3,Dollar,18918
Texas,Hospital 97,Earnings,Operating Costs,Oct,4,FY19,1765191,1616644,Budget,3,Dollar,18919
Texas,Hospital 97,Earnings,Operating Costs,Nov,5,FY19,117967,817889,Budget,3,Dollar,18920
Texas,Hospital 97,Earnings,Operating Costs,Dec,6,FY19,-766142,504855,Budget,3,Dollar,18920
Texas,Hospital 97,Earnings,Operating Costs Margin,Jul,1,FY19,4.04,10.2,Budget,3,Percent,18920
Texas,Hospital 97,Earnings,Operating Costs Margin,Aug,2,FY19,3.99,15.44,Budget,3,Percent,18920
Texas,Hospital 97,Earnings,Operating Costs Margin,Sep,3,FY19,20.7,8.19,Budget,3,Percent,18920
Texas,Hospital 97,Earnings,Operating Costs Margin,Oct,4,FY19,15.17,15.82,Budget,3,Percent,18921
Texas,Hospital 97,Earnings,Operating Costs Margin,Nov,5,FY19,0.99,6.88,Budget,3,Percent,18921
Texas,Hospital 97,Earnings,Operating Costs Margin,Dec,6,FY19,-6.13,4.17,Budget,3,Percent,18921
Texas,Hospital 97,Growth,Adjusted Admissions,Jul,1,FY19,503,1177,Budget,4,Number,18915
Texas,Hospital 97,Growth,Adjusted Admissions,Aug,2,FY19,561,1204,Budget,4,Number,18921
Texas,Hospital 97,Growth,Adjusted Admissions,Sep,3,FY19,574,1163,Budget,4,Number,18921
Texas,Hospital 97,Growth,Adjusted Admissions,Oct,4,FY19,554,1214,Budget,4,Number,18921
Texas,Hospital 97,Growth,Adjusted Admissions,Nov,5,FY19,582,1169,Budget,4,Number,18941
Texas,Hospital 97,Growth,Adjusted Admissions,Dec,6,FY19,580,1162,Budget,4,Number,18942
Texas,Hospital 97,Growth,Commercial Payor Mix,Jul,1,FY19,0.88,0.65,Budget,4,Percent,18943
Texas,Hospital 97,Growth,Commercial Payor Mix,Aug,2,FY19,0.9,0.65,Budget,4,Percent,18944
Texas,Hospital 97,Growth,Commercial Payor Mix,Sep,3,FY19,1.04,0.65,Budget,4,Percent,18945
Texas,Hospital 97,Growth,Commercial Payor Mix,Oct,4,FY19,0.85,0.65,Budget,4,Percent,18946
Texas,Hospital 97,Growth,Commercial Payor Mix,Nov,5,FY19,0.85,0.65,Budget,4,Percent,18915
Texas,Hospital 97,Growth,Commercial Payor Mix,Dec,6,FY19,0.85,0.65,Budget,4,Percent,18948
Texas,Hospital 97,Growth,IP Acute Admissions,Jul,1,FY19,515,520,Budget,4,Number,18949
Texas,Hospital 97,Growth,IP Acute Admissions,Aug,2,FY19,555,544,Budget,4,Number,18950
Texas,Hospital 97,Growth,IP Acute Admissions,Sep,3,FY19,516,521,Budget,4,Number,18951
Texas,Hospital 97,Growth,IP Acute Admissions,Oct,4,FY19,579,588,Budget,4,Number,18952
Texas,Hospital 97,Growth,IP Acute Admissions,Nov,5,FY19,570,521,Budget,4,Number,18953
Texas,Hospital 97,Growth,IP Acute Admissions,Dec,6,FY19,592,521,Budget,4,Number,18954
Texas,Hospital 97,Growth,IP Surgeries,Jul,1,FY19,51,121,Budget,4,Number,18955
Texas,Hospital 97,Growth,IP Surgeries,Aug,2,FY19,57,115,Budget,4,Number,18956
Texas,Hospital 97,Growth,IP Surgeries,Sep,3,FY19,101,121,Budget,4,Number,18957
Texas,Hospital 97,Growth,IP Surgeries,Oct,4,FY19,121,149,Budget,4,Number,18958
Texas,Hospital 97,Growth,IP Surgeries,Nov,5,FY19,116,121,Budget,4,Number,18959
Texas,Hospital 97,Growth,IP Surgeries,Dec,6,FY19,103,121,Budget,4,Number,18960
Texas,Hospital 97,Growth,Medicaid Payor Mix,Jul,1,FY19,9.66,9.84,Budget,4,Percent,18961
Texas,Hospital 97,Growth,Medicaid Payor Mix,Aug,2,FY19,9.64,9.84,Budget,4,Percent,18962
Texas,Hospital 97,Growth,Medicaid Payor Mix,Sep,3,FY19,9.83,9.84,Budget,4,Percent,18963
Texas,Hospital 97,Growth,Medicaid Payor Mix,Oct,4,FY19,11.91,9.84,Budget,4,Percent,18964
Texas,Hospital 97,Growth,Medicaid Payor Mix,Nov,5,FY19,9.73,9.84,Budget,4,Percent,18965
Texas,Hospital 97,Growth,Medicaid Payor Mix,Dec,6,FY19,8.89,9.84,Budget,4,Percent,18966
Texas,Hospital 97,Growth,Medicare Payor Mix,Jul,1,FY19,54.16,55,Budget,4,Percent,18967
Texas,Hospital 97,Growth,Medicare Payor Mix,Aug,2,FY19,54.02,55,Budget,4,Percent,18968
Texas,Hospital 97,Growth,Medicare Payor Mix,Sep,3,FY19,55.91,55,Budget,4,Percent,18969
Texas,Hospital 97,Growth,Medicare Payor Mix,Oct,4,FY19,54.68,55,Budget,4,Percent,18970
Texas,Hospital 97,Growth,Medicare Payor Mix,Nov,5,FY19,54.48,55,Budget,4,Percent,18971
Texas,Hospital 97,Growth,Medicare Payor Mix,Dec,6,FY19,53.45,55,Budget,4,Percent,18972
Texas,Hospital 97,Growth,OP Surgeries,Jul,1,FY19,165,171,Budget,4,Number,18973
Texas,Hospital 97,Growth,OP Surgeries,Aug,2,FY19,196,174,Budget,4,Number,18974
Texas,Hospital 97,Growth,OP Surgeries,Sep,3,FY19,109,164,Budget,4,Number,18975
Texas,Hospital 97,Growth,OP Surgeries,Oct,4,FY19,209,190,Budget,4,Number,18976
Texas,Hospital 97,Growth,OP Surgeries,Nov,5,FY19,112,171,Budget,4,Number,18977
Texas,Hospital 97,Growth,OP Surgeries,Dec,6,FY19,161,166,Budget,4,Number,18978
Texas,Hospital 97,Growth,Physician Visits,Jul,1,FY19,N/A,N/A,Budget,4,Number,18979
Texas,Hospital 97,Growth,Physician Visits,Aug,2,FY19,N/A,N/A,Budget,4,Number,18980
Texas,Hospital 97,Growth,Physician Visits,Sep,3,FY19,N/A,N/A,Budget,4,Number,18981
Texas,Hospital 97,Growth,Physician Visits,Oct,4,FY19,N/A,N/A,Budget,4,Number,18982
Texas,Hospital 97,Growth,Physician Visits,Nov,5,FY19,N/A,N/A,Budget,4,Number,18983
Texas,Hospital 97,Growth,Physician Visits,Dec,6,FY19,N/A,N/A,Budget,4,Number,18984
Texas,Hospital 97,Growth,Total ED Visits,Jul,1,FY19,6645,7004,Budget,4,Number,18985
Texas,Hospital 97,Growth,Total ED Visits,Aug,2,FY19,7077,7210,Budget,4,Number,18986
Texas,Hospital 97,Growth,Total ED Visits,Sep,3,FY19,6445,6516,Budget,4,Number,18987
Texas,Hospital 97,Growth,Total ED Visits,Oct,4,FY19,7570,7791,Budget,4,Number,18988
Texas,Hospital 97,Growth,Total ED Visits,Nov,5,FY19,7014,6717,Budget,4,Number,18989
Texas,Hospital 97,Growth,Total ED Visits,Dec,6,FY19,6762,6561,Budget,4,Number,18990
Texas,Hospital 97,Revenue,Net Patient Service Revenue Yield,Jul,1,FY19,16.6,16.55,Budget,5,Percent,18991
Texas,Hospital 97,Revenue,Net Patient Service Revenue Yield,Aug,2,FY19,16.03,16.18,Budget,5,Percent,18992
Texas,Hospital 97,Revenue,Net Patient Service Revenue Yield,Sep,3,FY19,20.86,16.71,Budget,5,Percent,18993
Texas,Hospital 97,Revenue,Net Patient Service Revenue Yield,Oct,4,FY19,18.73,16.06,Budget,5,Percent,18994
Texas,Hospital 97,Revenue,Net Patient Service Revenue Yield,Nov,5,FY19,17.55,16.19,Budget,5,Percent,18995
Texas,Hospital 97,Revenue,Net Patient Service Revenue Yield,Dec,6,FY19,17.93,16.4,Budget,5,Percent,18996
Texas,Hospital 97,Revenue,Net Patient Service Revenue/AA,Jul,1,FY19,9179,9787,Budget,5,Number,18997
Texas,Hospital 97,Revenue,Net Patient Service Revenue/AA,Aug,2,FY19,9070,9566,Budget,5,Number,18998
Texas,Hospital 97,Revenue,Net Patient Service Revenue/AA,Sep,3,FY19,16003,9882,Budget,5,Number,18999
Texas,Hospital 97,Revenue,Net Patient Service Revenue/AA,Oct,4,FY19,11719,9495,Budget,5,Number,19000
Texas,Hospital 97,Revenue,Net Patient Service Revenue/AA,Nov,5,FY19,10080,9617,Budget,5,Number,19001
Texas,Hospital 97,Revenue,Net Patient Service Revenue/AA,Dec,6,FY19,9620,9695,Budget,5,Number,19002
Texas,Hospital 97,Expense,FTEs per Adjusted Admission,Jul,1,FY19,0.58,0.56,Budget,6,Number,19003
Texas,Hospital 97,Expense,FTEs per Adjusted Admission,Aug,2,FY19,0.55,0.54,Budget,6,Number,19004
Texas,Hospital 97,Expense,FTEs per Adjusted Admission,Sep,3,FY19,0.58,0.59,Budget,6,Number,19005
Texas,Hospital 97,Expense,FTEs per Adjusted Admission,Oct,4,FY19,0.54,0.51,Budget,6,Number,19006
Texas,Hospital 97,Expense,FTEs per Adjusted Admission,Nov,5,FY19,0.58,0.58,Budget,6,Number,19007
Texas,Hospital 97,Expense,FTEs per Adjusted Admission,Dec,6,FY19,0.55,0.59,Budget,6,Number,19008
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,204,211,Budget,6,Number,19009
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,1183,1142,Budget,6,Number,19010
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,1202,1117,Budget,6,Number,19011
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,213,204,Budget,6,Number,19012
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,904,1148,Budget,6,Number,19013
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,182,218,Budget,6,Number,19014
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,211,200,Budget,6,Number,19015
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,1011,1076,Budget,6,Number,19016
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,208,218,Budget,6,Number,19017
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,1087,1121,Budget,6,Number,19018
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,150,214,Budget,6,Number,19019
Texas,Hospital 97,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,1079,1198,Budget,6,Number,19016
Texas,Hospital 97,Expense,Registry (or OT?) Hrs as % of total hrs,Jul,1,FY19,TBD,TBD,Budget,6,Number,19016
Texas,Hospital 97,Expense,Registry (or OT?) Hrs as % of total hrs,Aug,2,FY19,TBD,TBD,Budget,6,Number,19016
Texas,Hospital 97,Expense,Registry (or OT?) Hrs as % of total hrs,Sep,3,FY19,TBD,TBD,Budget,6,Number,19016
Texas,Hospital 97,Expense,Registry (or OT?) Hrs as % of total hrs,Oct,4,FY19,TBD,TBD,Budget,6,Number,19017
Texas,Hospital 97,Expense,Registry (or OT?) Hrs as % of total hrs,Nov,5,FY19,TBD,TBD,Budget,6,Number,19017
Texas,Hospital 97,Expense,Registry (or OT?) Hrs as % of total hrs,Dec,6,FY19,TBD,TBD,Budget,6,Number,19017
Texas,Hospital 97,Expense,Total Comp per Adjusted Admission,Jul,1,FY19,2196,2121,Budget,6,Number,19018
Texas,Hospital 97,Expense,Total Comp per Adjusted Admission,Aug,2,FY19,2199,2119,Budget,6,Number,19019
Texas,Hospital 97,Expense,Total Comp per Adjusted Admission,Sep,3,FY19,2115,2120,Budget,6,Number,19020
Texas,Hospital 97,Expense,Total Comp per Adjusted Admission,Oct,4,FY19,1574,2111,Budget,6,Number,19020
Texas,Hospital 97,Expense,Total Comp per Adjusted Admission,Nov,5,FY19,2113,2185,Budget,6,Number,19020
Texas,Hospital 97,Expense,Total Comp per Adjusted Admission,Dec,6,FY19,4562,4145,Budget,6,Number,19020
Texas,Hospital 97,Population,# Attributed Lives,Jul,1,FY19,TBD,TBD,Budget,7,Number,19020
Texas,Hospital 97,Population,# Attributed Lives,Aug,2,FY19,TBD,TBD,Budget,7,Number,19021
Texas,Hospital 97,Population,# Attributed Lives,Sep,3,FY19,TBD,TBD,Budget,7,Number,19021
Texas,Hospital 97,Population,# Attributed Lives,Oct,4,FY19,TBD,TBD,Budget,7,Number,19021
Texas,Hospital 97,Population,# Attributed Lives,Nov,5,FY19,TBD,TBD,Budget,7,Number,19015
Texas,Hospital 97,Population,# Attributed Lives,Dec,6,FY19,TBD,TBD,Budget,7,Number,19021
Texas,Hospital 97,Population,# Capitated Lives,Jul,1,FY19,TBD,TBD,Budget,7,Number,19021
Texas,Hospital 97,Population,# Capitated Lives,Aug,2,FY19,TBD,TBD,Budget,7,Number,19021
Texas,Hospital 97,Population,# Capitated Lives,Sep,3,FY19,TBD,TBD,Budget,7,Number,19041
Texas,Hospital 97,Population,# Capitated Lives,Oct,4,FY19,TBD,TBD,Budget,7,Number,19042
Texas,Hospital 97,Population,# Capitated Lives,Nov,5,FY19,TBD,TBD,Budget,7,Number,19043
Texas,Hospital 97,Population,# Capitated Lives,Dec,6,FY19,TBD,TBD,Budget,7,Number,19044
Texas,Hospital 97,Population,% Readmission w/in 20 Days All Payer,Jul,1,FY19,TBD,TBD,Budget,7,Number,19045
Texas,Hospital 97,Population,% Readmission w/in 20 Days All Payer,Aug,2,FY19,TBD,TBD,Budget,7,Number,19046
Texas,Hospital 97,Population,% Readmission w/in 20 Days All Payer,Sep,3,FY19,TBD,TBD,Budget,7,Number,19015
Texas,Hospital 97,Population,% Readmission w/in 20 Days All Payer,Oct,4,FY19,TBD,TBD,Budget,7,Number,19048
Texas,Hospital 97,Population,% Readmission w/in 20 Days All Payer,Nov,5,FY19,TBD,TBD,Budget,7,Number,19049
Texas,Hospital 97,Population,% Readmission w/in 20 Days All Payer,Dec,6,FY19,TBD,TBD,Budget,7,Number,19050
Texas,Hospital 97,Population,All Payor CMI,Jul,1,FY19,150.08,218.49,Budget,7,Number,19051
Texas,Hospital 97,Population,All Payor CMI,Aug,2,FY19,212.7,215.07,Budget,7,Number,19052
